UTC,Year,Month,Day,h,Min,S21 Res<1.3,S22 Res>=1.3,gas ,COP,electrische eff,opbrengst PV,,,
14/02/2021 19:15,2021,2,14,20,15,4.66E-05,4.37E-05,6.61E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 19:30,2021,2,14,20,30,4.59E-05,4.28E-05,6.61E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 19:45,2021,2,14,20,45,4.45E-05,4.20E-05,6.61E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 20:00,2021,2,14,21,0,4.31E-05,4.18E-05,5.94E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 20:15,2021,2,14,21,15,4.17E-05,4.06E-05,5.94E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 20:30,2021,2,14,21,30,4.08E-05,0.000040381,5.94E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 20:45,2021,2,14,21,45,4.04E-05,3.98E-05,5.94E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 21:00,2021,2,14,22,0,3.77E-05,4.02E-05,4.45E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 21:15,2021,2,14,22,15,3.56E-05,5.50E-05,4.45E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 21:30,2021,2,14,22,30,0.000033439,4.81E-05,4.45E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 21:45,2021,2,14,22,45,3.13E-05,5.66E-05,4.45E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 22:00,2021,2,14,23,0,2.76E-05,6.65E-05,3.20E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 22:15,2021,2,14,23,15,2.54E-05,7.30E-05,3.20E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 22:30,2021,2,14,23,30,0.00002424,7.45E-05,3.20E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 22:45,2021,2,14,23,45,2.23E-05,7.23E-05,3.20E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 23:00,2021,2,15,0,0,2.10E-05,0.000078024,2.69E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 23:15,2021,2,15,0,15,1.89E-05,6.42E-05,2.69E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 23:30,2021,2,15,0,30,1.86E-05,6.08E-05,2.69E-05,4.00E+00,1.00E+00,0,,,
14/02/2021 23:45,2021,2,15,0,45,1.78E-05,5.79E-05,2.69E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 00:00,2021,2,15,1,0,1.71E-05,5.87E-05,2.59E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 00:15,2021,2,15,1,15,1.72E-05,4.98E-05,2.59E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 00:30,2021,2,15,1,30,1.71E-05,4.72E-05,2.59E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 00:45,2021,2,15,1,45,0.000017345,4.39E-05,2.59E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 01:00,2021,2,15,2,0,1.68E-05,4.12E-05,2.64E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 01:15,2021,2,15,2,15,1.67E-05,3.95E-05,2.64E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 01:30,2021,2,15,2,30,1.66E-05,3.80E-05,2.64E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 01:45,2021,2,15,2,45,1.63E-05,3.80E-05,2.64E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 02:00,2021,2,15,3,0,1.60E-05,3.80E-05,2.79E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 02:15,2021,2,15,3,15,1.56E-05,3.70E-05,2.79E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 02:30,2021,2,15,3,30,1.51E-05,3.63E-05,2.79E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 02:45,2021,2,15,3,45,1.50E-05,3.71E-05,2.79E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 03:00,2021,2,15,4,0,1.53E-05,3.62E-05,3.30E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 03:15,2021,2,15,4,15,1.55E-05,3.41E-05,3.30E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 03:30,2021,2,15,4,30,1.60E-05,3.40E-05,3.30E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 03:45,2021,2,15,4,45,1.60E-05,3.58E-05,3.30E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 04:00,2021,2,15,5,0,1.62E-05,3.80E-05,4.61E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 04:15,2021,2,15,5,15,1.62E-05,4.08E-05,4.61E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 04:30,2021,2,15,5,30,1.72E-05,4.15E-05,4.61E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 04:45,2021,2,15,5,45,1.79E-05,4.15E-05,4.61E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 05:00,2021,2,15,6,0,2.03E-05,4.35E-05,7.75E-05,4.00E+00,1.00E+00,1.47116E-05,,,
15/02/2021 05:15,2021,2,15,6,15,2.22E-05,0.000044072,7.75E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 05:30,2021,2,15,6,30,2.44E-05,4.38E-05,7.75E-05,4.00E+00,1.00E+00,1.6493E-05,,,
15/02/2021 05:45,2021,2,15,6,45,2.68E-05,4.16E-05,7.75E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 06:00,2021,2,15,7,0,2.85E-05,0.000034357,8.66E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 06:15,2021,2,15,7,15,3.11E-05,3.29E-05,8.66E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 06:30,2021,2,15,7,30,3.35E-05,3.55E-05,8.66E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 06:45,2021,2,15,7,45,3.39E-05,3.61E-05,8.66E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 07:00,2021,2,15,8,0,3.49E-05,0.000032353,8.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 07:15,2021,2,15,8,15,3.56E-05,3.29E-05,8.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 07:30,2021,2,15,8,30,3.58E-05,3.38E-05,8.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 07:45,2021,2,15,8,45,3.53E-05,3.38E-05,8.03E-05,4.00E+00,1.00E+00,7.08242E-05,,,
15/02/2021 08:00,2021,2,15,9,0,3.59E-05,3.33E-05,7.33E-05,4.00E+00,1.00E+00,0.00030498,,,
15/02/2021 08:15,2021,2,15,9,15,3.61E-05,3.25E-05,7.33E-05,4.00E+00,1.00E+00,0.001641422,,,
15/02/2021 08:30,2021,2,15,9,30,3.57E-05,3.10E-05,7.33E-05,4.00E+00,1.00E+00,0.002254421,,,
15/02/2021 08:45,2021,2,15,9,45,3.49E-05,2.98E-05,7.33E-05,4.00E+00,1.00E+00,0.005587802,,,
15/02/2021 09:00,2021,2,15,10,0,0.000035208,2.75E-05,6.72E-05,4.00E+00,1.00E+00,0.004739081,,,
15/02/2021 09:15,2021,2,15,10,15,3.52E-05,2.67E-05,6.72E-05,4.00E+00,1.00E+00,0.008113324,,,
15/02/2021 09:30,2021,2,15,10,30,3.52E-05,2.68E-05,6.72E-05,4.00E+00,1.00E+00,0.006909471,,,
15/02/2021 09:45,2021,2,15,10,45,3.50E-05,2.59E-05,6.72E-05,4.00E+00,1.00E+00,0.014738207,,,
15/02/2021 10:00,2021,2,15,11,0,3.60E-05,0.000025424,6.42E-05,4.00E+00,1.00E+00,0.015084847,,,
15/02/2021 10:15,2021,2,15,11,15,0.00003744,2.61E-05,6.42E-05,4.00E+00,1.00E+00,0.017215156,,,
15/02/2021 10:30,2021,2,15,11,30,3.84E-05,2.70E-05,6.42E-05,4.00E+00,1.00E+00,0.01749659,,,
15/02/2021 10:45,2021,2,15,11,45,3.79E-05,0.000026799,6.42E-05,4.00E+00,1.00E+00,0.024124233,,,
15/02/2021 11:00,2021,2,15,12,0,3.67E-05,2.53E-05,6.21E-05,4.00E+00,1.00E+00,0.025812136,,,
15/02/2021 11:15,2021,2,15,12,15,3.54E-05,2.25E-05,6.21E-05,4.00E+00,1.00E+00,0.032660348,,,
15/02/2021 11:30,2021,2,15,12,30,3.44E-05,2.30E-05,6.21E-05,4.00E+00,1.00E+00,0.03302998,,,
15/02/2021 11:45,2021,2,15,12,45,3.36E-05,2.24E-05,6.21E-05,4.00E+00,1.00E+00,0.039137234,,,
15/02/2021 12:00,2021,2,15,13,0,0.000032442,2.02E-05,5.91E-05,4.00E+00,1.00E+00,0.041349878,,,
15/02/2021 12:15,2021,2,15,13,15,3.19E-05,2.01E-05,5.91E-05,4.00E+00,1.00E+00,0.054670094,,,
15/02/2021 12:30,2021,2,15,13,30,3.17E-05,1.91E-05,5.91E-05,4.00E+00,1.00E+00,0.026510262,,,
15/02/2021 12:45,2021,2,15,13,45,3.18E-05,2.10E-05,5.91E-05,4.00E+00,1.00E+00,0.02321306,,,
15/02/2021 13:00,2021,2,15,14,0,3.14E-05,2.05E-05,5.75E-05,4.00E+00,1.00E+00,0.021376118,,,
15/02/2021 13:15,2021,2,15,14,15,0.000030842,2.02E-05,5.75E-05,4.00E+00,1.00E+00,0.015957362,,,
15/02/2021 13:30,2021,2,15,14,30,3.10E-05,2.53E-05,5.75E-05,4.00E+00,1.00E+00,0.012697221,,,
15/02/2021 13:45,2021,2,15,14,45,0.000032057,2.69E-05,5.75E-05,4.00E+00,1.00E+00,0.01998316,,,
15/02/2021 14:00,2021,2,15,15,0,3.24E-05,3.18E-05,5.97E-05,4.00E+00,1.00E+00,0.036531382,,,
15/02/2021 14:15,2021,2,15,15,15,3.20E-05,0.000030773,5.97E-05,4.00E+00,1.00E+00,0.016768873,,,
15/02/2021 14:30,2021,2,15,15,30,3.22E-05,2.99E-05,5.97E-05,4.00E+00,1.00E+00,0.04627746,,,
15/02/2021 14:45,2021,2,15,15,45,0.000033074,2.98E-05,5.97E-05,4.00E+00,1.00E+00,0.016317513,,,
15/02/2021 15:00,2021,2,15,16,0,3.40E-05,0.000026292,6.79E-05,4.00E+00,1.00E+00,0.028553211,,,
15/02/2021 15:15,2021,2,15,16,15,3.43E-05,2.66E-05,6.79E-05,4.00E+00,1.00E+00,0.019653594,,,
15/02/2021 15:30,2021,2,15,16,30,3.58E-05,0.000025622,6.79E-05,4.00E+00,1.00E+00,0.022483612,,,
15/02/2021 15:45,2021,2,15,16,45,3.75E-05,2.77E-05,6.79E-05,4.00E+00,1.00E+00,0.079720365,,,
15/02/2021 16:00,2021,2,15,17,0,3.92E-05,2.99E-05,7.45E-05,4.00E+00,1.00E+00,0.037807516,,,
15/02/2021 16:15,2021,2,15,17,15,0.000040315,3.17E-05,7.45E-05,4.00E+00,1.00E+00,0.037775039,,,
15/02/2021 16:30,2021,2,15,17,30,4.10E-05,3.21E-05,7.45E-05,4.00E+00,1.00E+00,0.046762516,,,
15/02/2021 16:45,2021,2,15,17,45,4.21E-05,3.30E-05,7.45E-05,4.00E+00,1.00E+00,0.066326762,,,
15/02/2021 17:00,2021,2,15,18,0,5.20E-05,3.99E-05,7.55E-05,4.00E+00,1.00E+00,0.01462591,,,
15/02/2021 17:15,2021,2,15,18,15,5.21E-05,4.14E-05,7.55E-05,4.00E+00,1.00E+00,0.010310077,,,
15/02/2021 17:30,2021,2,15,18,30,5.15E-05,4.16E-05,7.55E-05,4.00E+00,1.00E+00,0.007650233,,,
15/02/2021 17:45,2021,2,15,18,45,5.06E-05,0.000041821,7.55E-05,4.00E+00,1.00E+00,0.002954884,,,
15/02/2021 18:00,2021,2,15,19,0,5.02E-05,4.14E-05,7.45E-05,4.00E+00,1.00E+00,0.000193998,,,
15/02/2021 18:15,2021,2,15,19,15,4.89E-05,4.11E-05,7.45E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 18:30,2021,2,15,19,30,4.81E-05,4.06E-05,7.45E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 18:45,2021,2,15,19,45,4.73E-05,3.95E-05,7.45E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 19:00,2021,2,15,20,0,0.000045809,3.74E-05,7.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 19:15,2021,2,15,20,15,4.48E-05,3.61E-05,7.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 19:30,2021,2,15,20,30,4.41E-05,3.55E-05,7.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 19:45,2021,2,15,20,45,4.32E-05,3.55E-05,7.03E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 20:00,2021,2,15,21,0,4.20E-05,3.67E-05,6.16E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 20:15,2021,2,15,21,15,4.07E-05,3.59E-05,6.16E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 20:30,2021,2,15,21,30,3.98E-05,3.57E-05,6.16E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 20:45,2021,2,15,21,45,3.97E-05,3.66E-05,6.16E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 21:00,2021,2,15,22,0,3.77E-05,4.62E-05,4.48E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 21:15,2021,2,15,22,15,3.61E-05,6.29E-05,4.48E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 21:30,2021,2,15,22,30,3.40E-05,0.000057487,4.48E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 21:45,2021,2,15,22,45,3.19E-05,6.51E-05,4.48E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 22:00,2021,2,15,23,0,2.84E-05,7.48E-05,3.22E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 22:15,2021,2,15,23,15,0.00002623,8.12E-05,3.22E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 22:30,2021,2,15,23,30,2.46E-05,8.15E-05,3.22E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 22:45,2021,2,15,23,45,2.27E-05,7.86E-05,3.22E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 23:00,2021,2,16,0,0,2.16E-05,0.000082446,2.69E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 23:15,2021,2,16,0,15,1.94E-05,6.79E-05,2.69E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 23:30,2021,2,16,0,30,1.91E-05,6.40E-05,2.69E-05,4.00E+00,1.00E+00,0,,,
15/02/2021 23:45,2021,2,16,0,45,1.81E-05,0.000060417,2.69E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 00:00,2021,2,16,1,0,1.74E-05,6.06E-05,2.60E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 00:15,2021,2,16,1,15,1.74E-05,5.11E-05,2.60E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 00:30,2021,2,16,1,30,1.73E-05,0.000047697,2.60E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 00:45,2021,2,16,1,45,1.75E-05,4.37E-05,2.60E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 01:00,2021,2,16,2,0,1.70E-05,4.13E-05,2.65E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 01:15,2021,2,16,2,15,1.69E-05,3.95E-05,2.65E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 01:30,2021,2,16,2,30,1.67E-05,3.82E-05,2.65E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 01:45,2021,2,16,2,45,1.64E-05,3.83E-05,2.65E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 02:00,2021,2,16,3,0,1.59E-05,3.83E-05,2.81E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 02:15,2021,2,16,3,15,1.56E-05,3.77E-05,2.81E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 02:30,2021,2,16,3,30,1.51E-05,3.72E-05,2.81E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 02:45,2021,2,16,3,45,1.50E-05,3.79E-05,2.81E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 03:00,2021,2,16,4,0,1.53E-05,3.70E-05,3.29E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 03:15,2021,2,16,4,15,1.56E-05,3.52E-05,3.29E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 03:30,2021,2,16,4,30,1.61E-05,3.53E-05,3.29E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 03:45,2021,2,16,4,45,1.60E-05,3.70E-05,3.29E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 04:00,2021,2,16,5,0,1.62E-05,3.90E-05,4.64E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 04:15,2021,2,16,5,15,1.63E-05,4.18E-05,4.64E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 04:30,2021,2,16,5,30,1.73E-05,4.28E-05,4.64E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 04:45,2021,2,16,5,45,1.79E-05,4.29E-05,4.64E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 05:00,2021,2,16,6,0,2.04E-05,4.46E-05,7.72E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 05:15,2021,2,16,6,15,2.23E-05,4.47E-05,7.72E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 05:30,2021,2,16,6,30,2.45E-05,4.40E-05,7.72E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 05:45,2021,2,16,6,45,2.69E-05,4.16E-05,7.72E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 06:00,2021,2,16,7,0,2.84E-05,0.000034507,8.62E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 06:15,2021,2,16,7,15,3.09E-05,3.29E-05,8.62E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 06:30,2021,2,16,7,30,3.32E-05,3.54E-05,8.62E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 06:45,2021,2,16,7,45,3.34E-05,3.58E-05,8.62E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 07:00,2021,2,16,8,0,3.45E-05,3.20E-05,8.00E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 07:15,2021,2,16,8,15,3.50E-05,0.000032557,8.00E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 07:30,2021,2,16,8,30,3.50E-05,3.34E-05,8.00E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 07:45,2021,2,16,8,45,3.42E-05,3.31E-05,8.00E-05,4.00E+00,1.00E+00,0.000280402,,,
16/02/2021 08:00,2021,2,16,9,0,3.45E-05,3.22E-05,7.29E-05,4.00E+00,1.00E+00,0.002878352,,,
16/02/2021 08:15,2021,2,16,9,15,0.000034869,3.12E-05,7.29E-05,4.00E+00,1.00E+00,0.014882131,,,
16/02/2021 08:30,2021,2,16,9,30,3.44E-05,2.96E-05,7.29E-05,4.00E+00,1.00E+00,0.045017095,,,
16/02/2021 08:45,2021,2,16,9,45,3.35E-05,0.000028091,7.29E-05,4.00E+00,1.00E+00,0.083802732,,,
16/02/2021 09:00,2021,2,16,10,0,3.37E-05,2.59E-05,6.68E-05,4.00E+00,1.00E+00,0.103063499,,,
16/02/2021 09:15,2021,2,16,10,15,3.36E-05,2.53E-05,6.68E-05,4.00E+00,1.00E+00,0.140037452,,,
16/02/2021 09:30,2021,2,16,10,30,3.36E-05,2.53E-05,6.68E-05,4.00E+00,1.00E+00,0.183323575,,,
16/02/2021 09:45,2021,2,16,10,45,3.31E-05,2.44E-05,6.68E-05,4.00E+00,1.00E+00,0.225258605,,,
16/02/2021 10:00,2021,2,16,11,0,3.41E-05,2.41E-05,6.38E-05,4.00E+00,1.00E+00,0.239908751,,,
16/02/2021 10:15,2021,2,16,11,15,3.55E-05,2.46E-05,6.38E-05,4.00E+00,1.00E+00,0.271187569,,,
16/02/2021 10:30,2021,2,16,11,30,3.66E-05,2.55E-05,6.38E-05,4.00E+00,1.00E+00,0.305331307,,,
16/02/2021 10:45,2021,2,16,11,45,3.62E-05,2.51E-05,6.38E-05,4.00E+00,1.00E+00,0.339651864,,,
16/02/2021 11:00,2021,2,16,12,0,3.51E-05,2.35E-05,6.17E-05,4.00E+00,1.00E+00,0.314839951,,,
16/02/2021 11:15,2021,2,16,12,15,0.000033849,2.10E-05,6.17E-05,4.00E+00,1.00E+00,0.36893879,,,
16/02/2021 11:30,2021,2,16,12,30,3.30E-05,0.000021597,6.17E-05,4.00E+00,1.00E+00,0.390095273,,,
16/02/2021 11:45,2021,2,16,12,45,3.21E-05,2.10E-05,6.17E-05,4.00E+00,1.00E+00,0.408656917,,,
16/02/2021 12:00,2021,2,16,13,0,3.08E-05,1.90E-05,5.87E-05,4.00E+00,1.00E+00,0.407798982,,,
16/02/2021 12:15,2021,2,16,13,15,3.03E-05,1.89E-05,5.87E-05,4.00E+00,1.00E+00,0.443174375,,,
16/02/2021 12:30,2021,2,16,13,30,3.03E-05,1.80E-05,5.87E-05,4.00E+00,1.00E+00,0.327693872,,,
16/02/2021 12:45,2021,2,16,13,45,0.000030337,1.97E-05,5.87E-05,4.00E+00,1.00E+00,0.486793418,,,
16/02/2021 13:00,2021,2,16,14,0,2.99E-05,1.94E-05,5.70E-05,4.00E+00,1.00E+00,0.475467787,,,
16/02/2021 13:15,2021,2,16,14,15,2.94E-05,1.90E-05,5.70E-05,4.00E+00,1.00E+00,0.069627166,,,
16/02/2021 13:30,2021,2,16,14,30,0.000029714,2.41E-05,5.70E-05,4.00E+00,1.00E+00,0.082381762,,,
16/02/2021 13:45,2021,2,16,14,45,3.08E-05,2.56E-05,5.70E-05,4.00E+00,1.00E+00,0.467116924,,,
16/02/2021 14:00,2021,2,16,15,0,3.13E-05,3.03E-05,5.93E-05,4.00E+00,1.00E+00,0.451649087,,,
16/02/2021 14:15,2021,2,16,15,15,0.000030978,2.95E-05,5.93E-05,4.00E+00,1.00E+00,0.444436836,,,
16/02/2021 14:30,2021,2,16,15,30,3.13E-05,2.88E-05,5.93E-05,4.00E+00,1.00E+00,0.4390765,,,
16/02/2021 14:45,2021,2,16,15,45,3.21E-05,0.000028547,5.93E-05,4.00E+00,1.00E+00,0.363233613,,,
16/02/2021 15:00,2021,2,16,16,0,3.31E-05,2.52E-05,6.74E-05,4.00E+00,1.00E+00,0.427083508,,,
16/02/2021 15:15,2021,2,16,16,15,3.34E-05,2.56E-05,6.74E-05,4.00E+00,1.00E+00,0.359911287,,,
16/02/2021 15:30,2021,2,16,16,30,3.48E-05,2.47E-05,6.74E-05,4.00E+00,1.00E+00,0.351264245,,,
16/02/2021 15:45,2021,2,16,16,45,3.65E-05,2.71E-05,6.74E-05,4.00E+00,1.00E+00,0.302928146,,,
16/02/2021 16:00,2021,2,16,17,0,3.83E-05,2.95E-05,7.40E-05,4.00E+00,1.00E+00,0.332016987,,,
16/02/2021 16:15,2021,2,16,17,15,3.94E-05,3.12E-05,7.40E-05,4.00E+00,1.00E+00,0.305589232,,,
16/02/2021 16:30,2021,2,16,17,30,4.02E-05,3.18E-05,7.40E-05,4.00E+00,1.00E+00,0.231288932,,,
16/02/2021 16:45,2021,2,16,17,45,4.13E-05,3.26E-05,7.40E-05,4.00E+00,1.00E+00,0.174137638,,,
16/02/2021 17:00,2021,2,16,18,0,5.05E-05,0.000039214,7.51E-05,4.00E+00,1.00E+00,-0.434023068,,,
16/02/2021 17:15,2021,2,16,18,15,5.14E-05,4.09E-05,7.51E-05,4.00E+00,1.00E+00,-0.258900073,,,
16/02/2021 17:30,2021,2,16,18,30,5.06E-05,4.07E-05,7.51E-05,4.00E+00,1.00E+00,-0.12860778,,,
16/02/2021 17:45,2021,2,16,18,45,4.98E-05,4.09E-05,7.51E-05,4.00E+00,1.00E+00,-0.020473104,,,
16/02/2021 18:00,2021,2,16,19,0,4.96E-05,4.05E-05,7.41E-05,4.00E+00,1.00E+00,0.000421029,,,
16/02/2021 18:15,2021,2,16,19,15,4.83E-05,4.03E-05,7.41E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 18:30,2021,2,16,19,30,4.75E-05,4.01E-05,7.41E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 18:45,2021,2,16,19,45,4.68E-05,3.91E-05,7.41E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 19:00,2021,2,16,20,0,4.53E-05,3.71E-05,6.99E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 19:15,2021,2,16,20,15,4.44E-05,3.60E-05,6.99E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 19:30,2021,2,16,20,30,4.37E-05,3.55E-05,6.99E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 19:45,2021,2,16,20,45,4.28E-05,3.53E-05,6.99E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 20:00,2021,2,16,21,0,4.16E-05,3.64E-05,6.13E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 20:15,2021,2,16,21,15,4.03E-05,3.58E-05,6.13E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 20:30,2021,2,16,21,30,3.96E-05,3.56E-05,6.13E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 20:45,2021,2,16,21,45,3.94E-05,0.000036422,6.13E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 21:00,2021,2,16,22,0,3.76E-05,4.60E-05,4.46E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 21:15,2021,2,16,22,15,3.60E-05,6.27E-05,4.46E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 21:30,2021,2,16,22,30,3.41E-05,5.76E-05,4.46E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 21:45,2021,2,16,22,45,3.21E-05,6.51E-05,4.46E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 22:00,2021,2,16,23,0,2.85E-05,7.48E-05,3.21E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 22:15,2021,2,16,23,15,2.64E-05,8.13E-05,3.21E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 22:30,2021,2,16,23,30,2.47E-05,0.000081529,3.21E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 22:45,2021,2,16,23,45,2.27E-05,7.88E-05,3.21E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 23:00,2021,2,17,0,0,2.17E-05,8.24E-05,2.67E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 23:15,2021,2,17,0,15,1.97E-05,0.00006768,2.67E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 23:30,2021,2,17,0,30,0.000019271,6.40E-05,2.67E-05,4.00E+00,1.00E+00,0,,,
16/02/2021 23:45,2021,2,17,0,45,0.000018308,6.05E-05,2.67E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 00:00,2021,2,17,1,0,1.75E-05,6.01E-05,2.58E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 00:15,2021,2,17,1,15,1.75E-05,5.06E-05,2.58E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 00:30,2021,2,17,1,30,1.74E-05,4.73E-05,2.58E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 00:45,2021,2,17,1,45,1.76E-05,0.000043593,2.58E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 01:00,2021,2,17,2,0,1.71E-05,4.12E-05,2.63E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 01:15,2021,2,17,2,15,1.69E-05,3.94E-05,2.63E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 01:30,2021,2,17,2,30,1.68E-05,0.000038091,2.63E-05,4.00E+00,1.00E+00,0,,,
17/02/2021 01:45,2021,2,17,2,45,1.64E-05,3.82E-05,2.63E-05,4.00E+00,1.00E+00,0,,,
